,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Label,Output
1067,172.17.237.61-239.255.255.250-53116-1900-17,172.17.237.61,53116.0,239.255.255.250,1900.0,17.0,22-12-21 13:28,3014843.0,Normal,Normal
1068,172.17.237.12-224.0.0.251-5353-5353-17,172.17.237.12,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:29,116173797.0,Normal,Normal
1069,172.17.237.46-224.0.0.251-5353-5353-17,172.17.237.46,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:29,344.0,Normal,Normal
1070,172.17.237.43-239.255.255.250-38480-1900-17,172.17.237.43,38480.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,682933.0,Normal,Normal
1071,172.17.237.22-8.8.8.8-36380-53-17,172.17.237.22,36380.0,8.8.8.8,53.0,17.0,22-12-21 13:29,97095.0,Normal,Normal
1072,142.250.194.142-172.17.237.22-443-54303-17,172.17.237.22,54303.0,142.250.194.142,443.0,17.0,22-12-21 13:29,11267375.0,Normal,Normal
1073,172.17.237.43-239.255.255.250-55778-1900-17,172.17.237.43,55778.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,600820.0,Normal,Normal
1074,169.254.178.109-239.255.255.250-52562-1900-17,169.254.178.109,52562.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,3014796.0,Normal,Normal
1075,142.250.194.2-172.17.237.22-443-55841-17,172.17.237.22,55841.0,142.250.194.2,443.0,17.0,22-12-21 13:29,295910.0,Normal,Normal
1076,172.17.237.22-180.149.59.14-60708-443-17,172.17.237.22,60708.0,180.149.59.14,443.0,17.0,22-12-21 13:29,79917766.0,Normal,Normal
1077,172.17.237.43-239.255.255.250-58588-1900-17,172.17.237.43,58588.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,622291.0,Normal,Normal
1078,172.17.237.43-239.255.255.250-54282-1900-17,172.17.237.43,54282.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,581512.0,Normal,Normal
1079,172.17.237.43-239.255.255.250-43414-1900-17,172.17.237.43,43414.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,521258.0,Normal,Normal
1080,172.17.237.43-239.255.255.250-41620-1900-17,172.17.237.43,41620.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,621954.0,Normal,Normal
1081,172.17.237.32-239.255.255.250-62866-1900-17,172.17.237.32,62866.0,239.255.255.250,1900.0,17.0,22-12-21 13:29,3038597.0,Normal,Normal
1082,172.17.237.22-8.8.8.8-44998-53-17,172.17.237.22,44998.0,8.8.8.8,53.0,17.0,22-12-21 13:29,62487.0,Normal,Normal
1083,172.17.237.22-8.8.8.8-33893-53-17,172.17.237.22,33893.0,8.8.8.8,53.0,17.0,22-12-21 13:29,89249.0,Normal,Normal
1084,172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:30,100055831.0,Normal,Normal
1085,172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53.0,172.17.237.20,53.0,17.0,22-12-21 13:30,112727828.0,Normal,Normal
1086,172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53.0,172.17.237.20,53.0,17.0,22-12-21 13:30,33580867.0,Normal,Normal
1087,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:30,119213210.0,Normal,Normal
1088,172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052.0,13.76.153.29,443.0,6.0,22-12-21 13:30,119918729.0,Normal,Normal
1089,172.17.237.1-255.255.255.255-67-68-17,172.17.237.1,67.0,255.255.255.255,68.0,17.0,22-12-21 13:30,29918961.0,Normal,Normal
1090,172.17.237.22-239.255.255.250-43334-1900-17,172.17.237.22,43334.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,3004128.0,Normal,Normal
1091,172.17.237.43-239.255.255.250-59532-1900-17,172.17.237.43,59532.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,605859.0,Normal,Normal
1092,172.17.237.43-239.255.255.250-33591-1900-17,172.17.237.43,33591.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,613175.0,Normal,Normal
1093,172.17.237.46-239.255.255.250-61545-1900-17,172.17.237.46,61545.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,3029996.0,Normal,Normal
1094,172.17.237.43-239.255.255.250-54552-1900-17,172.17.237.43,54552.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,609595.0,Normal,Normal
1095,172.17.237.61-239.255.255.250-54208-1900-17,172.17.237.61,54208.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,3019737.0,Normal,Normal
1096,142.250.194.206-172.17.237.22-443-55293-17,172.17.237.22,55293.0,142.250.194.206,443.0,17.0,22-12-21 13:30,383806.0,Normal,Normal
1097,172.17.237.22-8.8.8.8-47561-53-17,172.17.237.22,47561.0,8.8.8.8,53.0,17.0,22-12-21 13:30,65871.0,Normal,Normal
1098,172.17.237.43-239.255.255.250-49715-1900-17,172.17.237.43,49715.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,660053.0,Normal,Normal
1099,172.17.237.61-239.255.255.250-54207-1900-17,172.17.237.61,54207.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,3025811.0,Normal,Normal
1100,172.17.237.43-239.255.255.250-48702-1900-17,172.17.237.43,48702.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,575581.0,Normal,Normal
1101,172.17.237.43-239.255.255.250-46764-1900-17,172.17.237.43,46764.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,592488.0,Normal,Normal
1102,172.17.237.33-239.255.255.250-61385-1900-17,172.17.237.33,61385.0,239.255.255.250,1900.0,17.0,22-12-21 13:30,3014655.0,Normal,Normal
1103,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,0.0,0.0,22-12-21 13:31,81078463.0,Normal,Normal
1104,172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354.0,20.42.73.24,443.0,6.0,22-12-21 13:31,88472042.0,Normal,Normal
1105,172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242.0,52.7.67.103,443.0,6.0,22-12-21 13:31,92524306.0,Normal,Normal
1106,172.17.237.12-224.0.0.251-5353-5353-17,172.17.237.12,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:31,119588395.0,Normal,Normal
1107,172.17.237.32-239.255.255.250-65306-1900-17,172.17.237.32,65306.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,3037619.0,Normal,Normal
1108,169.254.178.109-239.255.255.250-51246-1900-17,169.254.178.109,51246.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,3011250.0,Normal,Normal
1109,172.17.237.43-239.255.255.250-49138-1900-17,172.17.237.43,49138.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,614632.0,Normal,Normal
1110,172.17.237.22-35.186.220.184-32824-443-17,172.17.237.22,32824.0,35.186.220.184,443.0,17.0,22-12-21 13:31,408218.0,Normal,Normal
1111,172.17.237.43-239.255.255.250-48777-1900-17,172.17.237.43,48777.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,506455.0,Normal,Normal
1112,172.17.237.22-8.8.8.8-44661-53-17,172.17.237.22,44661.0,8.8.8.8,53.0,17.0,22-12-21 13:31,73091.0,Normal,Normal
1113,142.250.194.206-172.17.237.22-443-39342-17,172.17.237.22,39342.0,142.250.194.206,443.0,17.0,22-12-21 13:31,678801.0,Normal,Normal
1114,172.17.237.43-239.255.255.250-43390-1900-17,172.17.237.43,43390.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,598498.0,Normal,Normal
1115,172.17.237.43-239.255.255.250-45985-1900-17,172.17.237.43,45985.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,579703.0,Normal,Normal
1116,172.17.237.43-239.255.255.250-41898-1900-17,172.17.237.43,41898.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,621225.0,Normal,Normal
1117,172.17.237.43-239.255.255.250-50604-1900-17,172.17.237.43,50604.0,239.255.255.250,1900.0,17.0,22-12-21 13:31,601055.0,Normal,Normal
1118,172.17.237.22-8.8.8.8-39411-53-17,172.17.237.22,39411.0,8.8.8.8,53.0,17.0,22-12-21 13:31,69391.0,Normal,Normal
1119,172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:32,100015608.0,Normal,Normal
1120,172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53.0,172.17.237.20,53.0,17.0,22-12-21 13:32,55707207.0,Normal,Normal
1121,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:32,83056161.0,Normal,Normal
1122,172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052.0,13.76.153.29,443.0,6.0,22-12-21 13:32,119998180.0,Normal,Normal
1123,172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53.0,172.17.237.20,53.0,17.0,22-12-21 13:32,118177810.0,Normal,Normal
1124,172.17.237.43-239.255.255.250-37303-1900-17,172.17.237.43,37303.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,608699.0,Normal,Normal
1125,172.17.237.43-239.255.255.250-35027-1900-17,172.17.237.43,35027.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,617375.0,Normal,Normal
1126,172.17.237.22-8.8.8.8-45001-53-17,172.17.237.22,45001.0,8.8.8.8,53.0,17.0,22-12-21 13:32,64035.0,Normal,Normal
1127,172.17.237.22-180.149.59.14-44093-443-17,172.17.237.22,44093.0,180.149.59.14,443.0,17.0,22-12-21 13:32,83945006.0,Normal,Normal
1128,142.250.193.206-172.17.237.22-443-47065-17,172.17.237.22,47065.0,142.250.193.206,443.0,17.0,22-12-21 13:32,11239474.0,Normal,Normal
1129,142.250.192.2-172.17.237.22-443-50924-17,172.17.237.22,50924.0,142.250.192.2,443.0,17.0,22-12-21 13:32,328340.0,Normal,Normal
1130,172.17.237.43-239.255.255.250-55224-1900-17,172.17.237.43,55224.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,587066.0,Normal,Normal
1131,172.17.237.61-239.255.255.250-65037-1900-17,172.17.237.61,65037.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,3019512.0,Normal,Normal
1132,172.17.237.22-8.8.8.8-44625-53-17,172.17.237.22,44625.0,8.8.8.8,53.0,17.0,22-12-21 13:32,97343.0,Normal,Normal
1133,172.17.237.22-8.8.8.8-34921-53-17,172.17.237.22,34921.0,8.8.8.8,53.0,17.0,22-12-21 13:32,100546.0,Normal,Normal
1134,172.17.237.33-239.255.255.250-63120-1900-17,172.17.237.33,63120.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,3015778.0,Normal,Normal
1135,172.17.237.61-239.255.255.250-65038-1900-17,172.17.237.61,65038.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,3042704.0,Normal,Normal
1136,172.17.237.22-239.255.255.250-41663-1900-17,172.17.237.22,41663.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,3004134.0,Normal,Normal
1137,172.17.237.43-239.255.255.250-57267-1900-17,172.17.237.43,57267.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,659029.0,Normal,Normal
1138,172.17.237.43-239.255.255.250-59261-1900-17,172.17.237.43,59261.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,625036.0,Normal,Normal
1139,172.17.237.43-239.255.255.250-55417-1900-17,172.17.237.43,55417.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,621487.0,Normal,Normal
1140,172.17.237.46-239.255.255.250-58830-1900-17,172.17.237.46,58830.0,239.255.255.250,1900.0,17.0,22-12-21 13:32,3038595.0,Normal,Normal
1141,172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354.0,20.42.73.24,443.0,6.0,22-12-21 13:33,75325958.0,Normal,Normal
1142,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,0.0,0.0,22-12-21 13:33,72230283.0,Normal,Normal
1143,172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260.0,52.159.49.199,443.0,6.0,22-12-21 13:33,119308484.0,Normal,Normal
1144,172.17.237.32-239.255.255.250-57544-1900-17,172.17.237.32,57544.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,3045468.0,Normal,Normal
1145,172.17.237.22-8.8.8.8-43236-53-17,172.17.237.22,43236.0,8.8.8.8,53.0,17.0,22-12-21 13:33,62387.0,Normal,Normal
1146,172.17.237.43-239.255.255.250-51827-1900-17,172.17.237.43,51827.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,598225.0,Normal,Normal
1147,172.17.237.22-8.8.8.8-33190-53-17,172.17.237.22,33190.0,8.8.8.8,53.0,17.0,22-12-21 13:33,688440.0,Normal,Normal
1148,172.17.237.43-239.255.255.250-52771-1900-17,172.17.237.43,52771.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,642065.0,Normal,Normal
1149,172.17.237.22-216.58.196.206-56040-443-17,172.17.237.22,56040.0,216.58.196.206,443.0,17.0,22-12-21 13:33,582968.0,Normal,Normal
1150,172.17.237.43-239.255.255.250-35539-1900-17,172.17.237.43,35539.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,609529.0,Normal,Normal
1151,172.17.237.43-239.255.255.250-53617-1900-17,172.17.237.43,53617.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,602292.0,Normal,Normal
1152,172.17.237.43-239.255.255.250-50896-1900-17,172.17.237.43,50896.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,516016.0,Normal,Normal
1153,172.17.237.43-239.255.255.250-41151-1900-17,172.17.237.43,41151.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,673692.0,Normal,Normal
1154,169.254.178.109-239.255.255.250-51036-1900-17,169.254.178.109,51036.0,239.255.255.250,1900.0,17.0,22-12-21 13:33,3038493.0,Normal,Normal
1155,172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:34,119990343.0,Normal,Normal
1156,172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242.0,52.7.67.103,443.0,6.0,22-12-21 13:34,90108666.0,Normal,Normal
1157,172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53.0,172.17.237.20,53.0,17.0,22-12-21 13:34,114874788.0,Normal,Normal
1158,172.17.237.22-8.8.8.8-43764-53-17,172.17.237.22,43764.0,8.8.8.8,53.0,17.0,22-12-21 13:34,66340.0,Normal,Normal
1159,172.17.237.33-239.255.255.250-53509-1900-17,172.17.237.33,53509.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,3015773.0,Normal,Normal
1160,172.17.237.43-239.255.255.250-56770-1900-17,172.17.237.43,56770.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,532829.0,Normal,Normal
1161,172.17.237.43-239.255.255.250-41554-1900-17,172.17.237.43,41554.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,614246.0,Normal,Normal
1162,172.17.237.43-239.255.255.250-53830-1900-17,172.17.237.43,53830.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,515683.0,Normal,Normal
1163,172.17.237.12-224.0.0.251-5353-5353-17,172.17.237.12,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:34,13294429.0,Normal,Normal
1164,172.17.237.22-239.255.255.250-43444-1900-17,172.17.237.22,43444.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,3002310.0,Normal,Normal
1165,172.17.237.46-239.255.255.250-50115-1900-17,172.17.237.46,50115.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,3022813.0,Normal,Normal
1166,172.17.237.61-239.255.255.250-61152-1900-17,172.17.237.61,61152.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,3024519.0,Normal,Normal
1167,172.17.237.43-239.255.255.250-38656-1900-17,172.17.237.43,38656.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,668869.0,Normal,Normal
1168,172.17.237.43-239.255.255.250-54291-1900-17,172.17.237.43,54291.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,600145.0,Normal,Normal
1169,142.250.194.34-172.17.237.22-443-38639-17,172.17.237.22,38639.0,142.250.194.34,443.0,17.0,22-12-21 13:34,2161627.0,Normal,Normal
1170,172.17.237.43-239.255.255.250-38260-1900-17,172.17.237.43,38260.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,600472.0,Normal,Normal
1171,172.17.237.22-216.58.196.206-41927-443-17,172.17.237.22,41927.0,216.58.196.206,443.0,17.0,22-12-21 13:34,358124.0,Normal,Normal
1172,172.17.237.61-239.255.255.250-61151-1900-17,172.17.237.61,61151.0,239.255.255.250,1900.0,17.0,22-12-21 13:34,3024055.0,Normal,Normal
1173,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:35,77780144.0,Normal,Normal
1174,172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052.0,13.76.153.29,443.0,6.0,22-12-21 13:35,74875404.0,Normal,Normal
1175,172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354.0,20.42.73.24,443.0,6.0,22-12-21 13:35,106244301.0,Normal,Normal
1176,172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53.0,172.17.237.20,53.0,17.0,22-12-21 13:35,118298389.0,Normal,Normal
1177,172.17.237.43-239.255.255.250-33971-1900-17,172.17.237.43,33971.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,614313.0,Normal,Normal
1178,172.17.237.43-239.255.255.250-35855-1900-17,172.17.237.43,35855.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,532569.0,Normal,Normal
1179,172.17.237.43-239.255.255.250-47755-1900-17,172.17.237.43,47755.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,604105.0,Normal,Normal
1180,169.254.178.109-239.255.255.250-61513-1900-17,169.254.178.109,61513.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,3006426.0,Normal,Normal
1181,172.17.237.22-8.8.8.8-34962-53-17,172.17.237.22,34962.0,8.8.8.8,53.0,17.0,22-12-21 13:35,61173.0,Normal,Normal
1182,142.250.194.142-172.17.237.22-443-35007-17,172.17.237.22,35007.0,142.250.194.142,443.0,17.0,22-12-21 13:35,11250105.0,Normal,Normal
1183,172.17.237.22-180.149.59.14-50366-443-17,172.17.237.22,50366.0,180.149.59.14,443.0,17.0,22-12-21 13:35,76962892.0,Normal,Normal
1184,172.17.237.43-239.255.255.250-43691-1900-17,172.17.237.43,43691.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,616713.0,Normal,Normal
1185,142.250.207.234-172.17.237.22-443-46316-17,172.17.237.22,46316.0,142.250.207.234,443.0,17.0,22-12-21 13:35,288541.0,Normal,Normal
1186,172.17.237.43-239.255.255.250-41449-1900-17,172.17.237.43,41449.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,624467.0,Normal,Normal
1187,172.17.237.32-239.255.255.250-52343-1900-17,172.17.237.32,52343.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,3038892.0,Normal,Normal
1188,172.17.237.22-8.8.8.8-33082-53-17,172.17.237.22,33082.0,8.8.8.8,53.0,17.0,22-12-21 13:35,93550.0,Normal,Normal
1189,172.17.237.43-239.255.255.250-34948-1900-17,172.17.237.43,34948.0,239.255.255.250,1900.0,17.0,22-12-21 13:35,600006.0,Normal,Normal
1190,172.17.237.22-8.8.8.8-57908-53-17,172.17.237.22,57908.0,8.8.8.8,53.0,17.0,22-12-21 13:35,71783.0,Normal,Normal
1191,172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242.0,52.7.67.103,443.0,6.0,22-12-21 14:15,3175933.0,Normal,Normal
1192,172.17.237.22-52.7.67.103-57242-443-6,172.17.237.22,57242.0,52.7.67.103,443.0,6.0,22-12-21 14:15,197.0,Normal,Normal
1193,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 14:15,93316964.0,Normal,Normal
1194,172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260.0,52.159.49.199,443.0,6.0,22-12-21 14:15,74887666.0,Normal,Normal
1195,172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353.0,224.0.0.251,5353.0,17.0,22-12-21 14:15,119999568.0,Normal,Normal
1196,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,0.0,0.0,22-12-21 14:15,74223045.0,Normal,Normal
1197,172.17.172.3-172.17.237.20-53-53-17,172.17.172.3,53.0,172.17.237.20,53.0,17.0,22-12-21 14:15,117854604.0,Normal,Normal
1198,255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68.0,255.255.255.255,67.0,17.0,22-12-21 14:15,94962704.0,Normal,Normal
1199,172.17.237.22-8.8.8.8-40009-53-17,172.17.237.22,40009.0,8.8.8.8,53.0,17.0,22-12-21 14:15,61209.0,Normal,Normal
1200,172.17.237.61-239.255.255.250-50818-1900-17,172.17.237.61,50818.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,3020318.0,Normal,Normal
1201,172.17.237.46-239.255.255.250-63147-1900-17,172.17.237.46,63147.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,3016604.0,Normal,Normal
1202,172.217.160.226-172.17.237.22-443-43477-17,172.17.237.22,43477.0,172.217.160.226,443.0,17.0,22-12-21 14:15,260203.0,Normal,Normal
1203,172.17.237.22-35.186.220.184-47389-443-17,172.17.237.22,47389.0,35.186.220.184,443.0,17.0,22-12-21 14:15,420103.0,Normal,Normal
1204,172.17.237.43-239.255.255.250-60332-1900-17,172.17.237.43,60332.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,595829.0,Normal,Normal
1205,142.250.194.142-172.17.237.22-443-53966-17,172.17.237.22,53966.0,142.250.194.142,443.0,17.0,22-12-21 14:15,394273.0,Normal,Normal
1206,172.17.237.43-239.255.255.250-40063-1900-17,172.17.237.43,40063.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,590870.0,Normal,Normal
1207,172.17.237.22-239.255.255.250-53614-1900-17,172.17.237.22,53614.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,3002421.0,Normal,Normal
1208,172.17.237.43-239.255.255.250-35866-1900-17,172.17.237.43,35866.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,648071.0,Normal,Normal
1209,172.17.237.22-8.8.8.8-32780-53-17,172.17.237.22,32780.0,8.8.8.8,53.0,17.0,22-12-21 14:15,66290.0,Normal,Normal
1210,172.17.237.43-239.255.255.250-44380-1900-17,172.17.237.43,44380.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,620673.0,Normal,Normal
1211,172.17.237.33-239.255.255.250-61254-1900-17,172.17.237.33,61254.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,3016993.0,Normal,Normal
1212,172.17.237.43-239.255.255.250-34526-1900-17,172.17.237.43,34526.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,597588.0,Normal,Normal
1213,172.17.237.43-239.255.255.250-41867-1900-17,172.17.237.43,41867.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,600457.0,Normal,Normal
1214,172.17.237.61-239.255.255.250-50817-1900-17,172.17.237.61,50817.0,239.255.255.250,1900.0,17.0,22-12-21 14:15,3018970.0,Normal,Normal
1215,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:37,208015.0,Normal,Normal
1216,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:37,831947.0,Normal,Normal
1217,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:37,3456007.0,Normal,Normal
1218,172.17.237.22-13.76.153.29-37052-443-6,172.17.237.22,37052.0,13.76.153.29,443.0,6.0,22-12-21 13:37,74811188.0,Normal,Normal
1219,172.17.237.22-20.42.73.24-51354-443-6,172.17.237.22,51354.0,20.42.73.24,443.0,6.0,22-12-21 13:37,119999555.0,Normal,Normal
1220,172.17.172.200-172.17.237.20-53-53-17,172.17.172.200,53.0,172.17.237.20,53.0,17.0,22-12-21 13:37,116674592.0,Normal,Normal
1221,172.17.237.1-255.255.255.255-67-68-17,172.17.237.1,67.0,255.255.255.255,68.0,17.0,22-12-21 13:37,28895659.0,Normal,Normal
1222,172.17.172.200-172.17.237.22-67-68-17,172.17.237.22,68.0,172.17.172.200,67.0,17.0,22-12-21 13:37,16109157.0,Normal,Normal
1223,172.17.237.32-239.255.255.250-55274-1900-17,172.17.237.32,55274.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,3039414.0,Normal,Normal
1224,172.17.237.43-239.255.255.250-53236-1900-17,172.17.237.43,53236.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,617199.0,Normal,Normal
1225,172.17.237.43-239.255.255.250-58633-1900-17,172.17.237.43,58633.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,658887.0,Normal,Normal
1226,169.254.178.109-239.255.255.250-54148-1900-17,169.254.178.109,54148.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,3027762.0,Normal,Normal
1227,172.17.237.22-8.8.8.8-33494-53-17,172.17.237.22,33494.0,8.8.8.8,53.0,17.0,22-12-21 13:37,91984.0,Normal,Normal
1228,172.17.237.43-239.255.255.250-36805-1900-17,172.17.237.43,36805.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,600827.0,Normal,Normal
1229,172.17.237.43-239.255.255.250-49948-1900-17,172.17.237.43,49948.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,590630.0,Normal,Normal
1230,142.250.193.206-172.17.237.22-443-48577-17,172.17.237.22,48577.0,142.250.193.206,443.0,17.0,22-12-21 13:37,354960.0,Normal,Normal
1231,172.17.237.43-239.255.255.250-60378-1900-17,172.17.237.43,60378.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,602503.0,Normal,Normal
1232,172.17.237.43-239.255.255.250-58641-1900-17,172.17.237.43,58641.0,239.255.255.250,1900.0,17.0,22-12-21 13:37,514976.0,Normal,Normal
1233,172.17.237.22-52.159.49.199-59234-443-6,172.17.237.22,59234.0,52.159.49.199,443.0,6.0,22-12-21 13:38,13312060.0,Normal,Normal
1234,172.17.237.22-52.159.49.199-59272-443-6,172.17.237.22,59272.0,52.159.49.199,443.0,6.0,22-12-21 13:38,104148863.0,Normal,Normal
1235,172.17.237.22-52.159.49.199-59276-443-6,172.17.237.22,59276.0,52.159.49.199,443.0,6.0,22-12-21 13:38,103875308.0,Normal,Normal
1236,172.17.237.22-52.159.49.199-59278-443-6,172.17.237.22,59278.0,52.159.49.199,443.0,6.0,22-12-21 13:38,103320684.0,Normal,Normal
1237,172.17.237.43-224.0.0.251-5353-5353-17,172.17.237.43,5353.0,224.0.0.251,5353.0,17.0,22-12-21 13:38,100023560.0,Normal,Normal
1238,172.17.237.22-52.159.49.199-59270-443-6,172.17.237.22,59270.0,52.159.49.199,443.0,6.0,22-12-21 13:38,93866595.0,Normal,Normal
1239,172.17.237.22-52.159.49.199-59260-443-6,172.17.237.22,59260.0,52.159.49.199,443.0,6.0,22-12-21 13:38,114688549.0,Normal,Normal
1240,172.17.237.22-52.159.49.199-59274-443-6,172.17.237.22,59274.0,52.159.49.199,443.0,6.0,22-12-21 13:38,104147922.0,Normal,Normal
1241,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0.0,8.0.6.4,0.0,0.0,22-12-21 13:38,51625193.0,Normal,Normal
